RowID ^ Count ^ Phrase
967 ^ 43 ^ witness
968 ^ 43 ^ part
969 ^ 43 ^ yourselves
970 ^ 43 ^ tribe
971 ^ 43 ^ worthy
972 ^ 43 ^ salvation
973 ^ 43 ^ received
974 ^ 43 ^ of the acts
975 ^ 43 ^ is the
976 ^ 43 ^ galilee
977 ^ 42 ^ the second
978 ^ 42 ^ and he took
979 ^ 42 ^ leave
980 ^ 42 ^ and dwelt
981 ^ 42 ^ had done
982 ^ 42 ^ his eyes
983 ^ 42 ^ thine eyes
984 ^ 42 ^ of the amorites
985 ^ 42 ^ the great
986 ^ 42 ^ door
987 ^ 42 ^ right
988 ^ 42 ^ a little
989 ^ 42 ^ to drink
990 ^ 42 ^ in the valley
991 ^ 42 ^ my servant
992 ^ 42 ^ answer
993 ^ 42 ^ oxen
994 ^ 42 ^ go up
995 ^ 42 ^ duke
996 ^ 42 ^ and over
997 ^ 42 ^ in egypt
998 ^ 42 ^ and the house
999 ^ 42 ^ show
1000 ^ 42 ^ mingled
1001 ^ 42 ^ shall say
1002 ^ 42 ^ a house
1003 ^ 42 ^ he made
1004 ^ 42 ^ take heed
1005 ^ 42 ^ bullock
1006 ^ 42 ^ trees
1007 ^ 42 ^ my words
1008 ^ 42 ^ of solomon
1009 ^ 42 ^ and jerusalem
1010 ^ 42 ^ others
1011 ^ 42 ^ ship
1012 ^ 42 ^ last
1013 ^ 42 ^ high priest
1014 ^ 41 ^ the third
1015 ^ 41 ^ i have given
1016 ^ 41 ^ lived
1017 ^ 41 ^ my covenant
1018 ^ 41 ^ went forth
1019 ^ 41 ^ and they came
1020 ^ 41 ^ so that
1021 ^ 41 ^ and when
1022 ^ 41 ^ his hands
1023 ^ 41 ^ serve
1024 ^ 41 ^ done
1025 ^ 41 ^ doeth
1026 ^ 41 ^ find
1027 ^ 41 ^ shall eat
1028 ^ 41 ^ without blemish
1029 ^ 41 ^ eye
1030 ^ 41 ^ vessels
1031 ^ 41 ^ wise
1032 ^ 41 ^ open
1033 ^ 41 ^ he is
1034 ^ 41 ^ they are
1035 ^ 41 ^ doctrine
1036 ^ 40 ^ to keep
1037 ^ 40 ^ the end
1038 ^ 40 ^ burnt offerings
1039 ^ 40 ^ call
1040 ^ 40 ^ nay
1041 ^ 40 ^ destroy
1042 ^ 40 ^ hath sent
1043 ^ 40 ^ and spoke
1044 ^ 40 ^ the morning
1045 ^ 40 ^ we know
1046 ^ 40 ^ thy face
1047 ^ 40 ^ greater
1048 ^ 40 ^ but the lord
1049 ^ 40 ^ branches
1050 ^ 40 ^ and he did
1051 ^ 40 ^ horses
1052 ^ 40 ^ of the righteous
1053 ^ 40 ^ unclean
1054 ^ 40 ^ to possess
1055 ^ 40 ^ book
1056 ^ 40 ^ at jerusalem
1057 ^ 40 ^ slept
1058 ^ 40 ^ vanity
1059 ^ 40 ^ prison
1060 ^ 40 ^ begat
1061 ^ 40 ^ devil
1062 ^ 39 ^ walked
1063 ^ 39 ^ and lo
1064 ^ 39 ^ and the border
1065 ^ 39 ^ of jordan
1066 ^ 39 ^ war
1067 ^ 39 ^ a covenant
1068 ^ 39 ^ princes
1069 ^ 39 ^ favor
1070 ^ 39 ^ daughters
1071 ^ 39 ^ for a burnt offering
1072 ^ 39 ^ follow
1073 ^ 39 ^ high
1074 ^ 39 ^ rams
1075 ^ 39 ^ ask
1076 ^ 39 ^ of dan
1077 ^ 39 ^ and cast
1078 ^ 39 ^ of the levites
1079 ^ 39 ^ in vain
1080 ^ 39 ^ tables
1081 ^ 39 ^ end
1082 ^ 39 ^ the tribe
1083 ^ 39 ^ the mouth
1084 ^ 39 ^ of righteousness
1085 ^ 39 ^ with her suburbs
1086 ^ 39 ^ new
1087 ^ 39 ^ jonathan
1088 ^ 39 ^ o king
1089 ^ 39 ^ of our god
1090 ^ 38 ^ and it was
1091 ^ 38 ^ hath said
1092 ^ 38 ^ whereof
1093 ^ 38 ^ a city
1094 ^ 38 ^ in those
1095 ^ 38 ^ his servant
1096 ^ 38 ^ after their families
1097 ^ 38 ^ had said
1098 ^ 38 ^ and i will make
1099 ^ 38 ^ appeared
1100 ^ 38 ^ in peace
1101 ^ 38 ^ behind
1102 ^ 38 ^ lift up
1103 ^ 38 ^ thee for
1104 ^ 38 ^ of edom
1105 ^ 38 ^ to the ground
1106 ^ 38 ^ do not
1107 ^ 38 ^ there is none
1108 ^ 38 ^ hither
1109 ^ 38 ^ the fat
1110 ^ 38 ^ let
1111 ^ 38 ^ the fruit
1112 ^ 38 ^ there shall be
1113 ^ 38 ^ his god
1114 ^ 38 ^ i have not
1115 ^ 38 ^ standing
1116 ^ 38 ^ of the chronicles
1117 ^ 38 ^ babylon
1118 ^ 38 ^ devils
1119 ^ 37 ^ art thou
1120 ^ 37 ^ cursed
1121 ^ 37 ^ it shall not
1122 ^ 37 ^ me for
1123 ^ 37 ^ opened
1124 ^ 37 ^ understand
1125 ^ 37 ^ went down
1126 ^ 37 ^ the egyptians
1127 ^ 37 ^ number
1128 ^ 37 ^ mine hand
1129 ^ 37 ^ reward
1130 ^ 37 ^ look
1131 ^ 37 ^ whose name
1132 ^ 37 ^ lay
1133 ^ 37 ^ to say
1134 ^ 37 ^ could
1135 ^ 37 ^ given
1136 ^ 37 ^ but i
1137 ^ 37 ^ with the sword
1138 ^ 37 ^ houses
1139 ^ 37 ^ tomorrow
1140 ^ 37 ^ his neighbor
1141 ^ 37 ^ field
1142 ^ 37 ^ on this side
1143 ^ 37 ^ their hands
1144 ^ 37 ^ filled
1145 ^ 37 ^ the plague
1146 ^ 37 ^ howbeit
1147 ^ 37 ^ he came
1148 ^ 37 ^ davids
1149 ^ 37 ^ straightway
1150 ^ 37 ^ and joab
1151 ^ 37 ^ of samaria
1152 ^ 37 ^ to you
1153 ^ 37 ^ thyself
1154 ^ 37 ^ unto her
1155 ^ 37 ^ one another
1156 ^ 36 ^ the ground
1157 ^ 36 ^ of every
1158 ^ 36 ^ and they shall be
1159 ^ 36 ^ thy brother
1160 ^ 36 ^ and in
1161 ^ 36 ^ beasts
1162 ^ 36 ^ greatly
1163 ^ 36 ^ day of the month
1164 ^ 36 ^ a land
1165 ^ 36 ^ lifted up
1166 ^ 36 ^ the one
1167 ^ 36 ^ the other
1168 ^ 36 ^ and saw
1169 ^ 36 ^ afar off
1170 ^ 36 ^ abide
1171 ^ 36 ^ came out
1172 ^ 36 ^ laid
1173 ^ 36 ^ hid
1174 ^ 36 ^ in mount
1175 ^ 36 ^ very
1176 ^ 36 ^ daily
1177 ^ 36 ^ commandments
1178 ^ 36 ^ and the rest
1179 ^ 36 ^ of the heathen
1180 ^ 36 ^ to seek
1181 ^ 36 ^ unto us
1182 ^ 36 ^ that he
1183 ^ 36 ^ of ahab
1184 ^ 36 ^ the scribe
1185 ^ 36 ^ faithful
1186 ^ 36 ^ of your
1187 ^ 36 ^ with the
1188 ^ 35 ^ became
1189 ^ 35 ^ eastward
1190 ^ 35 ^ i heard
1191 ^ 35 ^ and begot
1192 ^ 35 ^ into egypt
1193 ^ 35 ^ after that
1194 ^ 35 ^ thine enemies
1195 ^ 35 ^ him for
1196 ^ 35 ^ is before
1197 ^ 35 ^ gifts
1198 ^ 35 ^ loved
1199 ^ 35 ^ named
1200 ^ 35 ^ white
1201 ^ 35 ^ wicked
1202 ^ 35 ^ was dead
1203 ^ 35 ^ a good
1204 ^ 35 ^ to make
1205 ^ 35 ^ speaketh
1206 ^ 35 ^ he took
1207 ^ 35 ^ of a man
1208 ^ 35 ^ of the host
1209 ^ 35 ^ of the living
1210 ^ 35 ^ did not
1211 ^ 35 ^ of him
1212 ^ 35 ^ need
1213 ^ 35 ^ counsel
1214 ^ 35 ^ myself
1215 ^ 35 ^ to his
1216 ^ 35 ^ ye have
1217 ^ 35 ^ he spake
1218 ^ 35 ^ churches
1219 ^ 34 ^ them unto
1220 ^ 34 ^ shall die
1221 ^ 34 ^ to build
1222 ^ 34 ^ whence
1223 ^ 34 ^ of many
1224 ^ 34 ^ to dwell
1225 ^ 34 ^ thy son
1226 ^ 34 ^ to know
1227 ^ 34 ^ and before
1228 ^ 34 ^ bless
1229 ^ 34 ^ and give
1230 ^ 34 ^ to deliver
1231 ^ 34 ^ of the guard
1232 ^ 34 ^ wickedness
1233 ^ 34 ^ ears
1234 ^ 34 ^ the good
1235 ^ 34 ^ the angel
1236 ^ 34 ^ to bring
1237 ^ 34 ^ my name
1238 ^ 34 ^ were not
1239 ^ 34 ^ of the court
1240 ^ 34 ^ shall take
1241 ^ 34 ^ the time
1242 ^ 34 ^ spoken
1243 ^ 34 ^ of peace
1244 ^ 34 ^ to fight
1245 ^ 34 ^ destruction
1246 ^ 34 ^ are they
1247 ^ 34 ^ consider
1248 ^ 34 ^ and who
1249 ^ 34 ^ the doors
1250 ^ 34 ^ the captain
1251 ^ 34 ^ they say
1252 ^ 34 ^ sepulcher
1253 ^ 34 ^ when he began to reign
1254 ^ 34 ^ of king
1255 ^ 34 ^ of the world
1256 ^ 34 ^ isaiah
1257 ^ 34 ^ satan
1258 ^ 34 ^ the beginning
1259 ^ 33 ^ living
1260 ^ 33 ^ of that
1261 ^ 33 ^ had made
1262 ^ 33 ^ entered
1263 ^ 33 ^ in the first
1264 ^ 33 ^ and pharaoh
1265 ^ 33 ^ of the men
1266 ^ 33 ^ in thy sight
1267 ^ 33 ^ the child
1268 ^ 33 ^ the field
1269 ^ 33 ^ a wife
1270 ^ 33 ^ he gave
1271 ^ 33 ^ me not
1272 ^ 33 ^ to wife
1273 ^ 33 ^ and bring
1274 ^ 33 ^ watch
1275 ^ 33 ^ i come
1276 ^ 33 ^ be with
1277 ^ 33 ^ we have
1278 ^ 33 ^ and come
1279 ^ 33 ^ the servants
1280 ^ 33 ^ of merari
1281 ^ 33 ^ passover
1282 ^ 33 ^ showed
1283 ^ 33 ^ and the other
1284 ^ 33 ^ write
1285 ^ 33 ^ it shall be
1286 ^ 33 ^ incense
1287 ^ 33 ^ and the breadth
1288 ^ 33 ^ ram
1289 ^ 33 ^ and eight
1290 ^ 33 ^ but thou
1291 ^ 33 ^ bullocks
1292 ^ 33 ^ a fire
1293 ^ 33 ^ sinners
1294 ^ 33 ^ balaam
1295 ^ 33 ^ to battle
1296 ^ 33 ^ and king
1297 ^ 33 ^ of iron
1298 ^ 33 ^ rain
1299 ^ 33 ^ he spoke
1300 ^ 33 ^ of valor
1301 ^ 33 ^ them thus
1302 ^ 33 ^ pray
1303 ^ 33 ^ and he reigned
1304 ^ 33 ^ promise
1305 ^ 33 ^ a voice
1306 ^ 33 ^ ye are
1307 ^ 32 ^ righteous
1308 ^ 32 ^ whereby
1309 ^ 32 ^ the iniquity
1310 ^ 32 ^ and the angel
1311 ^ 32 ^ hath done
1312 ^ 32 ^ and worshiped
1313 ^ 32 ^ and gold
1314 ^ 32 ^ esau
1315 ^ 32 ^ the water
1316 ^ 32 ^ of the goats
1317 ^ 32 ^ in one
1318 ^ 32 ^ to the house
1319 ^ 32 ^ sister
1320 ^ 32 ^ of naphtali
1321 ^ 32 ^ they shall be
1322 ^ 32 ^ a new
1323 ^ 32 ^ husband
1324 ^ 32 ^ free
1325 ^ 32 ^ gift
1326 ^ 32 ^ of judgment
1327 ^ 32 ^ the hands
1328 ^ 32 ^ the burnt offering
1329 ^ 32 ^ the even
1330 ^ 32 ^ the multitude
1331 ^ 32 ^ among the heathen
1332 ^ 32 ^ to war
1333 ^ 32 ^ and the princes
1334 ^ 32 ^ a prophet
1335 ^ 32 ^ he went
1336 ^ 32 ^ and he answered
1337 ^ 32 ^ of the nations
1338 ^ 32 ^ the works
1339 ^ 32 ^ as the lord
1340 ^ 32 ^ mind
1341 ^ 32 ^ of old
1342 ^ 32 ^ the south
1343 ^ 32 ^ declare
1344 ^ 32 ^ when they
1345 ^ 32 ^ have spoken
1346 ^ 32 ^ governor
1347 ^ 32 ^ of the chaldeans
1348 ^ 31 ^ my voice
1349 ^ 31 ^ and they took
1350 ^ 31 ^ there were
1351 ^ 31 ^ had commanded
1352 ^ 31 ^ i have done
1353 ^ 31 ^ and laid
1354 ^ 31 ^ and afterward
1355 ^ 31 ^ are the sons
1356 ^ 31 ^ came down
1357 ^ 31 ^ the wilderness
1358 ^ 31 ^ of bread
1359 ^ 31 ^ and wept
1360 ^ 31 ^ the gate
1361 ^ 31 ^ swore
1362 ^ 31 ^ and he brought
1363 ^ 31 ^ was kindled
1364 ^ 31 ^ i have seen
1365 ^ 31 ^ perish
1366 ^ 31 ^ since
1367 ^ 31 ^ fail
1368 ^ 31 ^ abode
1369 ^ 31 ^ he commanded
1370 ^ 31 ^ of the god
1371 ^ 31 ^ have seen
1372 ^ 31 ^ the passover
1373 ^ 31 ^ of the lords
1374 ^ 31 ^ may be
1375 ^ 31 ^ hath the lord
1376 ^ 31 ^ them all
1377 ^ 31 ^ and another
1378 ^ 31 ^ in the tabernacle
1379 ^ 31 ^ of oil
1380 ^ 31 ^ shall stand
1381 ^ 31 ^ the tribes
1382 ^ 31 ^ sitting
1383 ^ 31 ^ priests
1384 ^ 31 ^ now the rest
1385 ^ 31 ^ zedekiah
1386 ^ 31 ^ of my
1387 ^ 31 ^ eternal
1388 ^ 30 ^ and the earth
1389 ^ 30 ^ is good
1390 ^ 30 ^ and eat
1391 ^ 30 ^ seventy
1392 ^ 30 ^ clean
1393 ^ 30 ^ their fathers
1394 ^ 30 ^ shall be cut off
1395 ^ 30 ^ bear
1396 ^ 30 ^ and sent
1397 ^ 30 ^ speaking
1398 ^ 30 ^ his feet
1399 ^ 30 ^ and i said
1400 ^ 30 ^ of midian
1401 ^ 30 ^ the east
1402 ^ 30 ^ his voice
1403 ^ 30 ^ and benjamin
1404 ^ 30 ^ a place
1405 ^ 30 ^ cup
1406 ^ 30 ^ that ye
1407 ^ 30 ^ of whom
1408 ^ 30 ^ and hear
1409 ^ 30 ^ go out
1410 ^ 30 ^ of the holy
1411 ^ 30 ^ the beasts
1412 ^ 30 ^ the commandments
1413 ^ 30 ^ their land
1414 ^ 30 ^ their brethren
1415 ^ 30 ^ be ashamed
1416 ^ 30 ^ sing
1417 ^ 30 ^ of baal
1418 ^ 30 ^ the captains
1419 ^ 30 ^ was over
1420 ^ 30 ^ chief
1421 ^ 30 ^ jehoshaphat
1422 ^ 30 ^ the wind
1423 ^ 30 ^ salute
1424 ^ 30 ^ of asaph
1425 ^ 30 ^ think
1426 ^ 30 ^ authority
1427 ^ 30 ^ when jesus
1428 ^ 30 ^ herod
1429 ^ 30 ^ to me
1430 ^ 30 ^ resurrection
1431 ^ 30 ^ that the
1432 ^ 30 ^ scripture
1433 ^ 29 ^ the living
1434 ^ 29 ^ cattle
1435 ^ 29 ^ i commanded
1436 ^ 29 ^ eight
1437 ^ 29 ^ lot
1438 ^ 29 ^ the fear
1439 ^ 29 ^ cast out
1440 ^ 29 ^ and isaac
1441 ^ 29 ^ prince
1442 ^ 29 ^ the silver
1443 ^ 29 ^ and the philistines
1444 ^ 29 ^ and found
1445 ^ 29 ^ profit
1446 ^ 29 ^ should not
1447 ^ 29 ^ of the river
1448 ^ 29 ^ and honey
1449 ^ 29 ^ signs
1450 ^ 29 ^ eleazar
1451 ^ 29 ^ the gods
1452 ^ 29 ^ were twelve
1453 ^ 29 ^ congregation
1454 ^ 29 ^ then came
1455 ^ 29 ^ out of all
1456 ^ 29 ^ build
1457 ^ 29 ^ a day
1458 ^ 29 ^ poor
1459 ^ 29 ^ offer
1460 ^ 29 ^ the length
1461 ^ 29 ^ once
1462 ^ 29 ^ o israel
1463 ^ 29 ^ quickly
1464 ^ 29 ^ of nun
1465 ^ 29 ^ even so
1466 ^ 29 ^ among all
1467 ^ 29 ^ goeth
1468 ^ 29 ^ to walk
1469 ^ 29 ^ loaves
1470 ^ 29 ^ teach
1471 ^ 29 ^ forsake
1472 ^ 29 ^ hell
1473 ^ 29 ^ truly
1474 ^ 29 ^ ye the lord
1475 ^ 29 ^ he saw
1476 ^ 29 ^ and the word
1477 ^ 29 ^ as he
1478 ^ 29 ^ then the king
1479 ^ 29 ^ and jehoshaphat
1480 ^ 29 ^ mine
1481 ^ 29 ^ the temple
1482 ^ 29 ^ rehoboam
1483 ^ 29 ^ in samaria
1484 ^ 29 ^ and hezekiah
1485 ^ 29 ^ we are
1486 ^ 29 ^ job
1487 ^ 29 ^ of iniquity
1488 ^ 29 ^ spirits
1489 ^ 29 ^ me saith
1490 ^ 29 ^ third
1491 ^ 29 ^ answering
1492 ^ 29 ^ james
1493 ^ 29 ^ of thy
1494 ^ 28 ^ he called
1495 ^ 28 ^ and he called
1496 ^ 28 ^ it to
1497 ^ 28 ^ alive
1498 ^ 28 ^ the high
1499 ^ 28 ^ smite
1500 ^ 28 ^ a servant
1501 ^ 28 ^ i will give
1502 ^ 28 ^ shall
1503 ^ 28 ^ and i will give
1504 ^ 28 ^ of any
1505 ^ 28 ^ it before
1506 ^ 28 ^ out of the midst
1507 ^ 28 ^ a nation
1508 ^ 28 ^ obey
1509 ^ 28 ^ thy soul
1510 ^ 28 ^ cry
1511 ^ 28 ^ and by
1512 ^ 28 ^ labor
1513 ^ 28 ^ pharaohs
1514 ^ 28 ^ as i
1515 ^ 28 ^ sacrifices
1516 ^ 28 ^ of issachar
1517 ^ 28 ^ of zebulun
1518 ^ 28 ^ of the tribes
1519 ^ 28 ^ and the elders
1520 ^ 28 ^ a sword
1521 ^ 28 ^ arm
1522 ^ 28 ^ judgments
1523 ^ 28 ^ appointed
1524 ^ 28 ^ and serve
1525 ^ 28 ^ strong
1526 ^ 28 ^ chosen
1527 ^ 28 ^ the enemy
1528 ^ 28 ^ according to the number
1529 ^ 28 ^ the mount
1530 ^ 28 ^ strangers
1531 ^ 28 ^ burnt offering
1532 ^ 28 ^ of heart
1533 ^ 28 ^ of fine flour
1534 ^ 28 ^ vessel
1535 ^ 28 ^ of blood
1536 ^ 28 ^ then the priest
1537 ^ 28 ^ her husband
1538 ^ 28 ^ to save
1539 ^ 28 ^ the high places
1540 ^ 28 ^ awake
1541 ^ 28 ^ the world
1542 ^ 28 ^ abner
1543 ^ 28 ^ of josiah
1544 ^ 28 ^ everlasting
1545 ^ 28 ^ lies
1546 ^ 28 ^ rather
1547 ^ 28 ^ philip
1548 ^ 28 ^ on the
1549 ^ 28 ^ synagogue
1550 ^ 27 ^ heads
1551 ^ 27 ^ i will make
1552 ^ 27 ^ the trees
1553 ^ 27 ^ thou hast done
1554 ^ 27 ^ and daughters
1555 ^ 27 ^ went in
1556 ^ 27 ^ of the mountains
1557 ^ 27 ^ and twentieth
1558 ^ 27 ^ be the lord
1559 ^ 27 ^ in the cities
1560 ^ 27 ^ is by
1561 ^ 27 ^ and blessed
1562 ^ 27 ^ will be
1563 ^ 27 ^ is great
1564 ^ 27 ^ the death
1565 ^ 27 ^ and his men
1566 ^ 27 ^ garment
1567 ^ 27 ^ and they departed
1568 ^ 27 ^ and make
1569 ^ 27 ^ the flock
1570 ^ 27 ^ him to
1571 ^ 27 ^ is called
1572 ^ 27 ^ the seed
1573 ^ 27 ^ manasseh
1574 ^ 27 ^ as they
1575 ^ 27 ^ loveth
1576 ^ 27 ^ come down
1577 ^ 27 ^ souls
1578 ^ 27 ^ how that
1579 ^ 27 ^ to serve
1580 ^ 27 ^ to kill
1581 ^ 27 ^ ground
1582 ^ 27 ^ that all
1583 ^ 27 ^ afraid
1584 ^ 27 ^ sorrow
1585 ^ 27 ^ shall deliver
1586 ^ 27 ^ i speak
1587 ^ 27 ^ corners
1588 ^ 27 ^ of blue
1589 ^ 27 ^ the side
1590 ^ 27 ^ the service
1591 ^ 27 ^ thee this day
1592 ^ 27 ^ throughout
1593 ^ 27 ^ of peace offerings
1594 ^ 27 ^ to offer
1595 ^ 27 ^ his soul
1596 ^ 27 ^ his commandments
1597 ^ 27 ^ witnesses
1598 ^ 27 ^ mighty
1599 ^ 27 ^ read
1600 ^ 27 ^ sun
1601 ^ 27 ^ and the inhabitants
1602 ^ 27 ^ and out of the tribe
1603 ^ 27 ^ prayer
1604 ^ 27 ^ the syrians
1605 ^ 27 ^ the remnant
1606 ^ 27 ^ me o lord
1607 ^ 27 ^ no more
1608 ^ 27 ^ judas
1609 ^ 27 ^ judea
1610 ^ 26 ^ and the woman
1611 ^ 26 ^ at the door
1612 ^ 26 ^ and ten
1613 ^ 26 ^ and without
1614 ^ 26 ^ second
1615 ^ 26 ^ go forth
1616 ^ 26 ^ abram
1617 ^ 26 ^ into the land
1618 ^ 26 ^ the valley
1619 ^ 26 ^ hath delivered
1620 ^ 26 ^ looked
1621 ^ 26 ^ to slay
1622 ^ 26 ^ moab
1623 ^ 26 ^ prayed
1624 ^ 26 ^ feast
1625 ^ 26 ^ and they went
1626 ^ 26 ^ the wife
1627 ^ 26 ^ raiment
1628 ^ 26 ^ sit
1629 ^ 26 ^ your fathers
1630 ^ 26 ^ a stone
1631 ^ 26 ^ gather
1632 ^ 26 ^ and so
1633 ^ 26 ^ in the place
1634 ^ 26 ^ there was no
1635 ^ 26 ^ he had
1636 ^ 26 ^ the money
1637 ^ 26 ^ o
1638 ^ 26 ^ of simeon
1639 ^ 26 ^ our fathers
1640 ^ 26 ^ a people
1641 ^ 26 ^ out of the hand
1642 ^ 26 ^ the rivers
1643 ^ 26 ^ and ye shall know
1644 ^ 26 ^ his throne
1645 ^ 26 ^ hath commanded
1646 ^ 26 ^ sabbath
1647 ^ 26 ^ of truth
1648 ^ 26 ^ and in all
1649 ^ 26 ^ and purple
1650 ^ 26 ^ sockets
1651 ^ 26 ^ to minister
1652 ^ 26 ^ unto the house
1653 ^ 26 ^ he hath done
1654 ^ 26 ^ and with all
1655 ^ 26 ^ mine enemies
1656 ^ 26 ^ the kingdoms
1657 ^ 26 ^ doth not
1658 ^ 26 ^ and from
1659 ^ 26 ^ cut off
1660 ^ 26 ^ i was
1661 ^ 26 ^ were come
1662 ^ 26 ^ into the city
1663 ^ 26 ^ of lebanon
1664 ^ 26 ^ help
1665 ^ 26 ^ so david
1666 ^ 26 ^ they went
1667 ^ 26 ^ of jehoiada
1668 ^ 26 ^ in heart
1669 ^ 26 ^ trust
1670 ^ 26 ^ mordecai
1671 ^ 26 ^ this man
1672 ^ 26 ^ image
1673 ^ 26 ^ members
1674 ^ 26 ^ of their
1675 ^ 26 ^ ought
1676 ^ 25 ^ was upon
1677 ^ 25 ^ and the spirit
1678 ^ 25 ^ of the heaven
1679 ^ 25 ^ and bore
1680 ^ 25 ^ his offering
1681 ^ 25 ^ of waters
1682 ^ 25 ^ mans
1683 ^ 25 ^ had spoken
1684 ^ 25 ^ shall live
1685 ^ 25 ^ and the kings
1686 ^ 25 ^ the country
1687 ^ 25 ^ thy fathers
1688 ^ 25 ^ in the presence
1689 ^ 25 ^ i pray you
1690 ^ 25 ^ hide
1691 ^ 25 ^ my life
1692 ^ 25 ^ and lay
1693 ^ 25 ^ kindness
1694 ^ 25 ^ to another
1695 ^ 25 ^ is he
1696 ^ 25 ^ gilead
1697 ^ 25 ^ offered
1698 ^ 25 ^ get
1699 ^ 25 ^ and was buried
1700 ^ 25 ^ according to their families
1701 ^ 25 ^ did eat
1702 ^ 25 ^ lie
1703 ^ 25 ^ and cried
1704 ^ 25 ^ they brought
1705 ^ 25 ^ of asher
1706 ^ 25 ^ thou knowest
1707 ^ 25 ^ right hand
1708 ^ 25 ^ the spoil
1709 ^ 25 ^ chariots
1710 ^ 25 ^ forgive
1711 ^ 25 ^ them upon
1712 ^ 25 ^ unto the children
1713 ^ 25 ^ his mouth
1714 ^ 25 ^ is the lord
1715 ^ 25 ^ and shall not
1716 ^ 25 ^ shall go
1717 ^ 25 ^ shall bring
1718 ^ 25 ^ captains
1719 ^ 25 ^ covered
1720 ^ 25 ^ ready
1721 ^ 25 ^ there shall not
1722 ^ 25 ^ and many
1723 ^ 25 ^ his flesh
1724 ^ 25 ^ wrote
1725 ^ 25 ^ the four
1726 ^ 25 ^ on high
1727 ^ 25 ^ measure
1728 ^ 25 ^ of wisdom
1729 ^ 25 ^ and the fat
1730 ^ 25 ^ gathered themselves together
1731 ^ 25 ^ and no
1732 ^ 25 ^ pass
1733 ^ 25 ^ as many as
1734 ^ 25 ^ of the poor
1735 ^ 25 ^ shall return
1736 ^ 25 ^ suddenly
1737 ^ 25 ^ inheritance
1738 ^ 25 ^ and speak
1739 ^ 25 ^ of bashan
1740 ^ 25 ^ i will bring
1741 ^ 25 ^ persons
1742 ^ 25 ^ whereunto
1743 ^ 25 ^ gates
1744 ^ 25 ^ the gates
1745 ^ 25 ^ to the king
1746 ^ 25 ^ was given
1747 ^ 25 ^ a song
1748 ^ 25 ^ rise
1749 ^ 25 ^ my mouth
1750 ^ 25 ^ of nebat
1751 ^ 25 ^ of trouble
1752 ^ 25 ^ the captivity
1753 ^ 25 ^ iron
1754 ^ 25 ^ i beseech
1755 ^ 25 ^ worship
1756 ^ 25 ^ o house
1757 ^ 25 ^ their own
1758 ^ 25 ^ cross
1759 ^ 25 ^ patience
1760 ^ 25 ^ barnabas
1761 ^ 25 ^ of faith
1762 ^ 24 ^ from all
1763 ^ 24 ^ walking
1764 ^ 24 ^ male
1765 ^ 24 ^ nine
1766 ^ 24 ^ was with
1767 ^ 24 ^ of his father
1768 ^ 24 ^ the dust
1769 ^ 24 ^ that dwelt
1770 ^ 24 ^ i have heard
1771 ^ 24 ^ i have found
1772 ^ 24 ^ spare
1773 ^ 24 ^ manner
1774 ^ 24 ^ feed
1775 ^ 24 ^ my commandments
1776 ^ 24 ^ according as
1777 ^ 24 ^ of esau
1778 ^ 24 ^ and served
1779 ^ 24 ^ else
1780 ^ 24 ^ and keep
1781 ^ 24 ^ and he put
1782 ^ 24 ^ and returned
1783 ^ 24 ^ are these
1784 ^ 24 ^ even all
1785 ^ 24 ^ and they brought
1786 ^ 24 ^ captain
1787 ^ 24 ^ with milk
1788 ^ 24 ^ shall dwell
1789 ^ 24 ^ vain
1790 ^ 24 ^ of kohath
1791 ^ 24 ^ shall know
1792 ^ 24 ^ wonders
1793 ^ 24 ^ of the wilderness
1794 ^ 24 ^ them to
1795 ^ 24 ^ song
1796 ^ 24 ^ on the other side
1797 ^ 24 ^ rejoiced
1798 ^ 24 ^ able
1799 ^ 24 ^ thou not
1800 ^ 24 ^ the wise
1801 ^ 24 ^ pillars
1802 ^ 24 ^ of shittim
1803 ^ 24 ^ rings
1804 ^ 24 ^ the table
1805 ^ 24 ^ the north
1806 ^ 24 ^ broad
1807 ^ 24 ^ desire
1808 ^ 24 ^ seeth
1809 ^ 24 ^ blind
1810 ^ 24 ^ and his mothers
1811 ^ 24 ^ wall
1812 ^ 24 ^ the covenant
1813 ^ 24 ^ for the house
1814 ^ 24 ^ thou hast not
1815 ^ 24 ^ of the south
1816 ^ 24 ^ bound
1817 ^ 24 ^ shall perish
1818 ^ 24 ^ forget
1819 ^ 24 ^ ye have not
1820 ^ 24 ^ sleep
1821 ^ 24 ^ prepare
1822 ^ 24 ^ unto the king
1823 ^ 24 ^ dwelleth
1824 ^ 24 ^ in judah
1825 ^ 24 ^ of zeruiah
1826 ^ 24 ^ their heart
1827 ^ 24 ^ samaria
1828 ^ 24 ^ he departed
1829 ^ 24 ^ of persia
1830 ^ 24 ^ ahasuerus
1831 ^ 24 ^ in zion
1832 ^ 24 ^ to them
1833 ^ 24 ^ like unto
1834 ^ 23 ^ the heaven
1835 ^ 23 ^ grass
1836 ^ 23 ^ had not
1837 ^ 23 ^ naked
1838 ^ 23 ^ am i
1839 ^ 23 ^ the daughters
1840 ^ 23 ^ from under
1841 ^ 23 ^ and offered
1842 ^ 23 ^ now these
1843 ^ 23 ^ and departed
1844 ^ 23 ^ and his servants
1845 ^ 23 ^ the women
1846 ^ 23 ^ measures
